country,iso3,reporter_code,year,population,log_population,population_quartile,is_bottom_population_quartile,world_relative_product_gini,active_product_gini,world_weighted_product_coverage,country_total_exports,country_active_products,world_benchmark_products,sample_window,total_positive_loo_contribution,total_raw_loo_contribution,positive_driver_product_count,main_positive_driver_bucket,top_positive_driver_product_id,top_positive_driver_contribution,overweight_niche_product_positive_share,overweight_large_world_product_positive_share,overweight_mid_world_product_positive_share,missing_large_world_product_positive_share,underweight_large_world_product_positive_share,underweight_other_product_positive_share,near_world_share_positive_share,overweight_niche_product_positive_contribution,overweight_large_world_product_positive_contribution,overweight_mid_world_product_positive_contribution,missing_large_world_product_positive_contribution,underweight_large_world_product_positive_contribution,underweight_other_product_positive_contribution,near_world_share_positive_contribution
Poland,POL,616,2023,36687353.0,17.417942648730254,3,False,0.6525126761493608,0.8718416903272255,0.9810884350209349,381338949927.0,4879,4982,balanced_2000_2024,0.13532068147543408,0.0024233397963120407,2476,underweight_large_world_product,HS1992:270900,0.017584337657017945,0.015779526361298712,0.09106203109723132,0.15504686056939432,0.042447569260432846,0.5592132404295325,0.13645077228211033,0.0,0.0021352962605705184,0.012322576104614513,0.02098104683287705,0.00574403399929746,0.0756731167850101,0.018464611493064442,0.0
Senegal,SEN,686,2023,18077573.0,16.710182667192086,3,False,0.9397755297868479,0.9709576855340578,0.8118633523833934,5312176853.26,2631,4982,balanced_2000_2024,0.058016273940122876,0.003761596730242567,4235,underweight_large_world_product,HS1992:280920,0.004910141850326677,0.04127881210561641,0.03632309279051827,0.25936546759345125,0.10587044063986947,0.36343484838644285,0.19372733848410176,0.0,0.002394842871042302,0.00210733050168721,0.015047418018509728,0.0061422084863241855,0.021085135723374893,0.011239338339184557,0.0
India,IND,699,2023,1438069596.0,21.08656749284882,4,False,0.7524463226840903,0.90272672085051,0.9424664505919489,426828482912.38104,4834,4982,balanced_2000_2024,0.11738243648483215,0.004548954187152732,2520,underweight_large_world_product,HS1992:270900,0.012867690528201137,0.07693189021197364,0.11561417593265629,0.06280991629901639,0.11486835808740586,0.4727853239418158,0.15699033552713199,0.0,0.009030452716465076,0.013571073663161237,0.007372781010586915,0.013483527747311874,0.05549669325856099,0.01842790808874606,0.0
Singapore,SGP,702,2023,5917648.0,15.59344963061941,2,False,0.7517984078932851,0.9585374653577908,0.9903988749172279,443033453805.292,4700,4982,balanced_2000_2024,0.11548248899547708,0.004370963091206326,3554,underweight_large_world_product,HS1992:270900,0.01289677015284918,0.004271121754220808,0.10030525549205284,0.026993455256836895,0.005995283483690969,0.5895170481408077,0.27291783587239077,0.0,0.0004932397709801473,0.01158350056354951,0.00311727139964757,0.0006923502589301078,0.06807889602456696,0.03151723097780279,0.0
Slovakia,SVK,703,2023,5426740.0,15.506849143292765,1,True,0.7489790174104471,0.9314767562480306,0.9657070575373785,117058774304.45999,4524,4982,balanced_2000_2024,0.11736465347946956,0.0047889685588305975,3318,underweight_large_world_product,HS1992:270900,0.012833980462264138,0.0131332773056864,0.13135753798622604,0.05762602156358474,0.05144549302414187,0.5299206107599397,0.21651705936042132,0.0,0.001541382540031666,0.01541673192766968,0.006763258052210563,0.006037882461858879,0.06219394885346918,0.02541144964422959,0.0
Slovenia,SVN,705,2023,2120461.0,14.567144075838945,1,True,0.7844346967215223,0.9294569372699096,0.9683817665023303,59140180879.815994,4601,4982,balanced_2000_2024,0.13960858878054694,0.02224640871445227,2952,overweight_large_world_product,HS1992:300490,0.056715756123950745,0.01544656119194409,0.41825810441880923,0.042716723514610165,0.033902466254750976,0.36105026704768783,0.1286258775721977,0.0,0.0021564726095196773,0.0583924237039366,0.00596362148720353,0.0047330754700058986,0.050405718261367305,0.017957277248513925,0.0
South Africa,ZAF,710,2023,63212384.0,17.962010789288605,4,False,0.840638008785441,0.9397864854029998,0.9973507654680853,110120690190.104,4883,4982,balanced_2000_2024,0.09985764610451442,0.003422082652507097,2247,underweight_large_world_product,HS1992:270900,0.008148769536025835,0.04651075333732802,0.17517235457880392,0.31124078953119505,0.0006578864156893634,0.36784625895317496,0.0985719571838087,0.0,0.004644454346813265,0.017492298990824717,0.03107977261429573,6.56949888748759e-05,0.03673226154741571,0.009843163616290118,0.0
Zimbabwe,ZWE,716,2023,16340822.0,16.60917695212838,2,False,0.9917637778355977,0.9885853036498604,0.708183760422597,7213275601.73,2025,4982,balanced_2000_2024,0.008777261227511324,0.0015468187388106847,4407,underweight_large_world_product,HS1992:240120,0.000838588776672422,0.003127171313302542,0.10873694822182887,0.16985817829214198,0.15900801086666516,0.3618525550049156,0.19741713630114582,0.0,2.744799952003607e-05,0.000954412599625365,0.0014908896024993235,0.0013956548486436793,0.0031760744011205544,0.0017327817761023656,0.0
Spain,ESP,724,2023,48352528.0,17.694029063915565,3,False,0.6142621210608544,0.8593744324369788,0.9973504215668488,398314062248.369,4911,4982,balanced_2000_2024,0.1447618339112976,0.002102948284795181,2179,underweight_large_world_product,HS1992:270900,0.01440729058653989,0.047915278322432364,0.12667325455438203,0.18993932382874637,0.003273600121741037,0.5242483597289198,0.10795018344377835,0.0,0.006936303562325552,0.018337452636804974,0.027495964849321153,0.0004738923571154796,0.07589115397934809,0.01562706652638235,0.0
Sweden,SWE,752,2023,10536632.0,16.170368505420207,2,False,0.6677983023827879,0.9054064365476236,0.9927404744156397,188949598156.513,4779,4982,balanced_2000_2024,0.15337290267512227,0.002146546000460936,2967,underweight_large_world_product,HS1992:270900,0.017062685743547412,0.029133045784197245,0.1859866017431528,0.17313359955629354,0.005282819413718591,0.4364367506383697,0.17002718286426816,0.0,0.004468219795689565,0.028525304968029297,0.026554002714541003,0.0008102413477905079,0.06693757127950528,0.026077562569566615,0.0
Switzerland,CHE,757,2023,8888822.0,16.000305090273624,2,False,0.8768650991937603,0.9630940619587736,0.9852977494009857,418781854196.33704,4748,4982,balanced_2000_2024,0.0804836169987394,0.009395434935046909,2954,underweight_large_world_product,HS1992:710812,0.015699918042267558,0.0031805976602111838,0.27642810805184703,0.1009617858992818,0.011985191833692918,0.4555096303398602,0.15193468621510686,0.0,0.0002559860039115236,0.022247933976131007,0.008125769707826525,0.0009646115891993601,0.03666106262751068,0.012228253094160313,0.0
Turkey,TUR,792,2023,85325965.0,18.261989362391304,4,False,0.711625863499742,0.875575291531784,0.9306767515464349,249914534288.0,4859,4982,balanced_2000_2024,0.13820030192993238,0.0017443394958662761,2574,underweight_large_world_product,HS1992:270900,0.01485720173345284,0.05317792312648788,0.06996015997825365,0.1871407025429191,0.14222762101989633,0.4145553490186159,0.13293824431382714,0.0,0.007349205032087358,0.009668515232061026,0.025862901594811083,0.01965590016772567,0.057291674401041215,0.018372105502206026,0.0
Uganda,UGA,800,2023,48656601.0,17.700298040845357,3,False,0.9620419478120175,0.9728524052794074,0.8428225044386222,6302862217.940001,3061,4982,balanced_2000_2024,0.036813238804850434,0.006346728680852842,3875,underweight_large_world_product,HS1992:710813,0.0068913923601671145,0.031391369625076715,0.3162597245729495,0.02005530388597198,0.09528906468005635,0.36283057449227535,0.1741739627436701,0.0,0.0011556179864192773,0.011642544765060214,0.0007383006912581314,0.0035078990935577536,0.013356968584485207,0.006411907684069851,0.0
North Macedonia,MKD,807,2023,1827816.0,14.418632369474889,1,True,0.9319302397932818,0.9614666756382712,0.8318490732872895,8985678107.393,3566,4982,balanced_2000_2024,0.06534697369759002,0.006392792337818087,3575,overweight_large_world_product,HS1992:381512,0.020118461960361045,0.004280244517680533,0.3596639521218258,0.091519534604172,0.13249573185593674,0.2714235642149238,0.14061697268546114,0.0,0.00027970102591612367,0.023502950819276225,0.005980524620594507,0.008658195104632838,0.01773670851165876,0.009188893615511562,0.0
Egypt,EGY,818,2023,114535772.0,18.556397751379823,4,False,0.8878921329526442,0.9353878740996244,0.9013479984237361,40879607882.128,3664,4982,balanced_2000_2024,0.0849977974107402,0.00235813104175453,3612,underweight_large_world_product,HS1992:310210,0.003986116754700952,0.07449113242973604,0.061592506446759676,0.15909212294509756,0.07240469298886348,0.4375793218428151,0.19484022334672813,0.0,0.006331582183159323,0.005235227384981389,0.013522480035731976,0.00615423942625426,0.037193278549124686,0.01656098983148857,0.0
United Kingdom,GBR,826,2023,68492000.0,18.042227508091,4,False,0.6561530942047197,0.9107232445101804,0.9949956556749573,494424017923.9891,4874,4982,balanced_2000_2024,0.16620946100665213,0.00818240197722897,2455,overweight_large_world_product,HS1992:710813,0.045589006852141845,0.019832757400440788,0.4966665551971223,0.052792955751515526,0.002171050689555059,0.2976492085095738,0.13088747245179258,0.0,0.0032963919178029544,0.08255068043934433,0.00877468872040743,0.0003608491649290668,0.049472114515432875,0.021754736248735473,0.0
United States,USA,842,2023,336806231.0,19.635018340755135,4,False,0.46399423580959714,0.8868475255187789,0.9991752348260438,1823162611415.0,4951,4982,balanced_2000_2024,0.13551565631671741,0.00043983973216105143,2850,underweight_large_world_product,HS1992:260111,0.003718524761613995,0.04293035452477922,0.1498664788543089,0.1241501715904148,0.001707913751622319,0.4292851909842819,0.25205989029459286,0.0,0.0058177351693348145,0.02030925424181712,0.016824291984908146,0.00023144905298344565,0.058174864403282345,0.03415806146439154,0.0
Burkina Faso,BFA,854,2023,23025776.0,16.952124842035015,3,False,0.9881086785441852,0.9915041779186812,0.65556114356258,4458540223.993,1791,4982,balanced_2000_2024,0.016096742030188738,0.011279956403746794,4450,overweight_large_world_product,HS1992:710813,0.007479455316764305,0.003733174252755833,0.4646564691623257,0.00311238190771667,0.14999068999322515,0.21977655079435926,0.1587307338896174,0.0,6.0091942900353246e-05,0.007479455316764305,5.009920866794193e-05,0.0024143614437509564,0.0035376864424214727,0.002555047675683708,0.0
Azerbaijan,AZE,31,2024,10202830.0,16.138175690752487,2,False,0.9489233495099394,0.993710369902614,0.8120378584232877,26404676883.300003,2472,4982,balanced_2000_2024,0.04816260729875199,0.013587576473939711,4675,underweight_large_world_product,HS1992:271121,0.010280590349717289,0.00011259820252745964,0.21345585146474583,0.0009857468565916375,0.09883254425855494,0.44728885551855907,0.23932440369902103,0.0,5.423023010875383e-06,0.010280590349717289,4.747613875000223e-05,0.004760033017461307,0.02154259749744858,0.011526487272363939,0.0
Australia,AUS,36,2024,27196812.0,17.118610318514726,3,False,0.9173967071520993,0.9785524890304804,0.983027189548882,332797921577.225,4603,4982,balanced_2000_2024,0.06991183555963354,0.011080892995125935,2938,overweight_large_world_product,HS1992:260111,0.02139627336906358,0.01633602937023154,0.6138444483509145,0.026253321261773863,0.01042198016057741,0.22441062621583635,0.10873359464066633,0.0,0.0011420817990289711,0.0429149921323031,0.0018354178789473652,0.000728619763192051,0.01568895879783594,0.007601765188326115,0.0
Austria,AUT,40,2024,9177982.0,16.0323179127234,2,False,0.6670593539079765,0.8815677137703399,0.9374228138291936,196833236914.601,4712,4982,balanced_2000_2024,0.12909775726510797,0.002430222526686121,2785,underweight_large_world_product,HS1992:270900,0.014411917101330496,0.047039952240109865,0.12706821864572224,0.1796110012139403,0.14066167974821625,0.33200617968007995,0.17361296847193136,0.0,0.006072752336055975,0.016404222046835115,0.02318737743686028,0.018159107388637574,0.04286125319485479,0.02241304486186424,0.0
Armenia,ARM,51,2024,3033500.0,14.925227626364489,1,True,0.9350305964763382,0.9780411865320212,0.8244048876982422,13070809687.664001,3202,4982,balanced_2000_2024,0.0469278605199972,0.011565089910439252,3783,underweight_large_world_product,HS1992:710812,0.008372894291442168,0.0017460005419454782,0.2042795861119498,0.05833863038733495,0.16365941820613716,0.37106360971035085,0.20091275504228176,0.0,8.193606990025692e-05,0.009586403924144338,0.002737707109744525,0.007680186350361495,0.017413221320534022,0.009428405745312562,0.0
Belgium,BEL,56,2024,11858610.0,16.288564743990783,2,False,0.6624492893354345,0.8995614438273105,0.9986027633246304,361569942857.322,4911,4982,balanced_2000_2024,0.12570794741498237,0.002859651267164809,2798,underweight_large_world_product,HS1992:270900,0.014688929055034827,0.034689508528727084,0.14332479370943182,0.11769920043409379,0.0010650840741908666,0.5376420833027724,0.165579329950784,0.0,0.004360746913980806,0.01801706563088845,0.014795724898954532,0.00013388953279092064,0.06758588273590649,0.02081463770246117,0.0
Brazil,BRA,76,2024,211998573.0,19.172090101481558,4,False,0.8643507229746825,0.9638298558625056,0.9718152869388392,309859621309.0,4495,4982,balanced_2000_2024,0.10130265368987013,0.007724766701150965,3265,overweight_large_world_product,HS1992:120100,0.018417453808221462,0.007867313403564755,0.37465383169286154,0.12480539623817363,0.014840699454207585,0.33515116482638313,0.14268159438480935,0.0,0.0007969797251909938,0.03795342736556484,0.012643117833742723,0.0015034022373250355,0.03395170238416367,0.01445402414388286,0.0
Cambodia,KHM,116,2024,17638801.0,16.685611635711275,3,False,0.9542925351701277,0.9408193729763707,0.7033913032372254,26662107525.473,2344,4982,balanced_2000_2024,0.04170332960087986,0.000978701403614557,4172,underweight_large_world_product,HS1992:100610,0.002386864012103418,0.0747041079286557,0.0136163462325959,0.12013219305674253,0.20703730211719032,0.36855239753330854,0.215957653131507,0.0,0.0031154100354884307,0.0005678469748976456,0.005009912442721864,0.008634144849870129,0.015369862109526067,0.00900615318837572,0.0
Canada,CAN,124,2024,41288599.0,17.53609696655278,3,False,0.6888636545902452,0.9296626138016996,0.9882009145907921,529357830205.09595,4795,4982,balanced_2000_2024,0.1340116945637484,0.00927157001547585,3279,underweight_large_world_product,HS1992:270900,0.013290344722463376,0.038729071749318986,0.1704696150829677,0.11251508696415871,0.019830706938670277,0.4350128613989817,0.2234426578659026,0.0,0.005190148534007233,0.022844921988898426,0.015078337468054426,0.0026575466412482873,0.058296810713102554,0.02994392921843747,0.0
China,CHN,156,2024,1408975000.0,21.066128326625346,4,False,0.6776700922157394,0.8498748708596133,0.9918933471758504,3479639306679.0,4863,4982,balanced_2000_2024,0.1386691224990464,0.0023353738889446696,2221,underweight_large_world_product,HS1992:270900,0.016207710078943283,0.059901540941798136,0.07946518665120965,0.1401080327131656,0.011366192651956979,0.5904961032915172,0.11866294375035231,0.0,0.008306494118739849,0.011019367702146177,0.01942865795140236,0.0015761399612019833,0.08188357648254097,0.016454886283015058,0.0
Costa Rica,CRI,188,2024,5129910.0,15.450598673133408,1,True,0.9486639622077613,0.9701108938594324,0.8504203663810065,19880341333.983,3446,4982,balanced_2000_2024,0.045472329676709444,0.0036705037162848564,3678,overweight_large_world_product,HS1992:901839,0.006349714055449263,0.016244947647813625,0.31882922562795546,0.0891084902841311,0.11875318301423883,0.296905732061344,0.16015842136451694,0.0,0.0007386956150222668,0.014497907658324372,0.00405197064719387,0.0053999838881820805,0.013500995331198196,0.00728277653678866,0.0
Croatia,HRV,191,2024,3866200.0,15.167782670469729,1,True,0.7284732089569349,0.9038379389081974,0.969232741071059,25955346807.0,4335,4982,balanced_2000_2024,0.1384894906643518,0.001321747840399845,3138,underweight_large_world_product,HS1992:854211,0.004893642118521502,0.054194224766320714,0.12660420011411377,0.24850080025069068,0.031344958858372296,0.3776389234318764,0.16171689257862612,0.0,0.007505330584837155,0.017533351189771285,0.03441474925640198,0.004340947387191041,0.052299022161114705,0.022396090085035625,0.0
Czech Republic,CZE,203,2024,10905028.0,16.2047345252441,2,False,0.6624968844149108,0.907533293923838,0.984946658950107,258705155451.99997,4812,4982,balanced_2000_2024,0.13358655080474668,0.0025260363323537094,2928,underweight_large_world_product,HS1992:270900,0.014655786826196504,0.022466402926120406,0.09812470213836706,0.06691471741871799,0.027664915427884566,0.5935276209980789,0.19130164109083117,0.0,0.0030012092758900932,0.013108140507407606,0.008938906298040838,0.003695660630316122,0.07928730769648029,0.025555326396611733,0.0
Denmark,DNK,208,2024,5976992.0,15.603427989341384,2,False,0.7148097715976619,0.8827783657335817,0.9731783379519694,113813249913.64801,4690,4982,balanced_2000_2024,0.13523793167498255,0.0018497469156689705,2709,underweight_large_world_product,HS1992:270900,0.0076102518335865454,0.05122818463423475,0.08876745707778211,0.21527248046991557,0.04285223786562819,0.45314046933150876,0.14873917062093064,0.0,0.00692799373339803,0.012004727295247042,0.029113005005294457,0.005795248016591925,0.061281779830624106,0.020115177793826988,0.0
Finland,FIN,246,2024,5619911.0,15.541826385445546,2,False,0.803965347633659,0.9259051124469682,0.9403975005092462,69501886898.84,4242,4982,balanced_2000_2024,0.1183307610763441,0.0018435399392914276,3494,underweight_large_world_product,HS1992:270900,0.008430702384486621,0.039831242398402224,0.16482277054122996,0.24595436822059033,0.06811261490768332,0.29848624583965183,0.18279275809244233,0.0,0.004713261227619281,0.01950360388085537,0.029103967581593837,0.008059817560926108,0.03532010464102675,0.02163000618432276,0.0
